image_path,text,label
./data/receipts/restaurants\1143-receipt.jpg,"Arthurs
237 Washington
Hoboken, NJ 07030
(201) 856-5009

7AB/62 Gst
OctO1’17 01:44!

Bar
rthur’s Burger *ChsBleu 13.95

Burger #*hvocado 15.95
12.95
6.00
12.00
6,00
13.95

g

84.78

Private Rooms
Available for
Your Next Party!

","{""location"": ""237 Washington, Hoboken, NJ 07030"", ""shop"": ""Arthurs"", ""datetime"": ""10/01/17 01:44"", ""items"": [{""name"": ""Arthur\u2019s Burger *ChsBleu"", ""quantity"": 1, ""unitprice"": 13.95, ""amount"": 13.95, ""category"": ""misc""}, {""name"": ""Burger #*avocado"", ""quantity"": 1, ""unitprice"": 15.95, ""amount"": 15.95, ""category"": ""misc""}], ""total"": 84.78}"
./data/receipts/restaurants\1144-receipt.jpg,"CHLOES1
81 Ludlow st
New York, NY 10002
Tel 212 677-0067

Check Name: HHANG,HYUN

Server: Bar

Date: 08/03/18
Table: Guests: 1

-[Seat 1] ;
2 HOUSE VODKA
1 HOUSE TEQUILA

Subtotal:

Tax: :

Sub w/Tax:
Gratuity:
Amt Due:

Visa EMV

","{""location"": ""81 Ludlow st, New York, NY 10002"", ""shop"": ""CHLOES1"", ""datetime"": ""08/03/18"", ""items"": [{""name"": ""HOUSE VODKA"", ""quantity"": 2, ""category"": ""alcholic_beverages""}, {""name"": ""HOUSE TEQUILA"", ""quantity"": 1, ""category"": ""alcholic_beverages""}]}"
./data/receipts/restaurants\1145-receipt.jpg,"gG MIGUEL S MEXICAN ~~
. 3035 WW. KENNEDY BLVD
TAMPA , FL,
(813) 876 - 2587

127 MISSY

Tb! 82/1

Dec26’12 04:41PM

3 WATER 0,00

1 GRAB SUIZA 18.25

1 SHRIMP VERACRUZ 14.95

1 ENCHILADA 4,95
1 FAJITA BF 13.95

1 ¥¥TAKE QUT#* 0.25
4 HH MIGUELS MARGARIT @ 3.38 13.52
Subtotal 60.87
Tax 4.27
05:19PM Total is5.14

PLEASE pay voip ecevER
","{""location"": ""3035 W. KENNEDY BLVD, TAMPA, FL"", ""shop"": ""MIGUEL'S MEXICAN"", ""datetime"": ""12/26/12 04:41PM"", ""items"": [{""name"": ""WATER"", ""quantity"": 3, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""beverages""}, {""name"": ""GRAB SUIZA"", ""quantity"": 1, ""unitprice"": 18.25, ""amount"": 18.25, ""category"": ""misc""}, {""name"": ""SHRIMP VERACRUZ"", ""quantity"": 1, ""unitprice"": 14.95, ""amount"": 14.95, ""category"": ""chicken_and_meat""}, {""name"": ""ENCHILADA"", ""quantity"": 1, ""unitprice"": 4.95, ""amount"": 4.95, ""category"": ""misc""}, {""name"": ""FAJITA BF"", ""quantity"": 1, ""unitprice"": 13.95, ""amount"": 13.95, ""category"": ""misc""}, {""name"": ""TAKE OUT"", ""quantity"": 1, ""unitprice"": 0.25, ""amount"": 0.25, ""category"": ""misc""}, {""name"": ""MIGUEL'S MARGARIT"", ""quantity"": 4, ""unitprice"": 3.38, ""amount"": 13.52, ""category"": ""alcholic_beverages""}], ""subtotal"": 60.87, ""tax"": 4.27, ""total"": 65.14}"
./data/receipts/restaurants\1146-receipt.jpg,"Rihanna's Caribbean Restaurant

12709 BEECHNUT ST STE100
HOUSTON, TX 77072
8328902382

ORDER: 12

Cashier: LeeLee
12-Aug-2018 3:01-40P

1 Curry Chicken
1 Beef Pattie

Subtotal
Tax

Total

Dickie GAA EER a Sa

$10.00
$2.25

$12.25
$1.07

$13.26

","{""location"": ""12709 BEECHNUT ST STE100, HOUSTON, TX 77072"", ""shop"": ""Rihanna's Caribbean Restaurant"", ""datetime"": ""12-Aug-2018 15:01:40"", ""items"": [{""name"": ""Curry Chicken"", ""quantity"": 1, ""unitprice"": 10.0, ""amount"": 10.0, ""category"": ""chicken_and_meat""}, {""name"": ""Beef Pattie"", ""quantity"": 1, ""unitprice"": 2.25, ""amount"": 2.25, ""category"": ""chicken_and_meat""}], ""subtotal"": 12.25, ""tax"": 1.07, ""total"": 13.26}"
./data/receipts/restaurants\1147-receipt.jpg,"NEW DELHI

TNDIAN
RESTAURANT

#237E, Sisivath Quay, Phnon Pent, Canbodia
Tel: 0969591472

uonly@lehotaai com
onal INVOICE
Ticket No:1740 Date:24-Nov-16
Table No: 6 Time:9:12 PH

QTY PRICE TOTAL

House Wine White Glass
VEGETABLE SHORBA
GARLIC NAAN

KARI PAKORA

ANGKOR. BEER WITH MEAL
ANGKOR BEER WITH HEAL

* Thank you for dining with ust *

se Have Free Howe Delivery!
","{""location"": ""#237E, Sisivath Quay, Phnon Pent, Cambodia"", ""shop"": ""Indian Restaurant"", ""datetime"": ""24-Nov-16 9:12 PM"", ""items"": [{""name"": ""House Wine White Glass"", ""quantity"": 1, ""category"": ""alcholic_beverages""}, {""name"": ""Vegetable Shorba"", ""quantity"": 1, ""category"": ""misc""}, {""name"": ""Garlic Naan"", ""quantity"": 1, ""category"": ""grains_and_bakery""}, {""name"": ""Kari Pakora"", ""quantity"": 1, ""category"": ""misc""}, {""name"": ""Angkor Beer with Meal"", ""quantity"": 2, ""category"": ""alcholic_beverages""}], ""total"": null}"
./data/receipts/restaurants\1148-receipt.jpg,"Sonfe Area's drive

518 Rober toon Boulevard
Walterboro, st 2340
(048-782-4565
Stall #15

96 se
sis) Oke
tT 0754
Tray: 8
Stall
Combo 6.19
Che rer
fa a0
at
A et
et Flee
ed Dr per
1 re og oo 509
Ooo
ed Tats
Wet Cates
ror ig Total be: 13.0)
fev All
atl: 18
me ie
8:00"" Tota On: TU
","{""location"": ""518 Rober toon Boulevard, Walterboro"", ""shop"": ""Sonfe Area's drive"", ""items"": [{""name"": ""Combo"", ""quantity"": 1, ""unitprice"": 6.19, ""amount"": 6.19, ""category"": ""misc""}, {""name"": ""Che rer"", ""quantity"": 1, ""category"": ""snacks_and_sweets""}, {""name"": ""ed Dr per"", ""quantity"": 1, ""unitprice"": 0.5, ""amount"": 0.5, ""category"": ""beverages""}], ""total"": 13.0}"
./data/receipts/restaurants\1149-receipt.jpg,"pine 1n
penny’s Restaurant #8129
160 Eastern as
Canandaigua, NY 14 124
(585) 394-4880

aes?

8/30/2015 11:00:11 PM
Order: 429742 Server: Bethany F

Table: 12 Guests: 2
1 No Beverage 0,00
1 No Beverage 0,00
1 Milk Shake 3.99

Shake Choc

SubTotal 3.99
Tax 0.30
Gratuity 1.00

Total 5.29
","{""location"": ""160 Eastern as, Canandaigua, NY 14124"", ""shop"": ""penny\u2019s Restaurant #8129"", ""datetime"": ""8/30/2015 11:00:11 PM"", ""items"": [{""name"": ""Milk Shake"", ""quantity"": 1, ""unitprice"": 3.99, ""amount"": 3.99, ""category"": ""beverages""}], ""total"": 5.29}"
./data/receipts/restaurants\1150-receipt.jpg,"Zia

DB wOoDrRD Res 2

SPRIS 7.0

3-96 AMOUNT D 80.45,
BTOTAL 74.49
5.96

AVOUT DUE @ BO lag

TE WANT TO HEAR YouR FEEDBACK
peeASE CONTACT 1-877-672-ragy
OR CUSTOMERSERVICE@MASHOST ‘toy

10 SHARE YouR EXPERTENCE

STOREID: sweenca:

","{""shop"": ""Zia"", ""location"": ""Woodward, Res 2"", ""items"": [], ""subtotal"": 74.49, ""total"": 80.45, ""contact"": {""phone"": ""1-877-672-RAGY"", ""email"": ""customerservice@mashost.toy""}, ""misc"": {""store_id"": ""SWEENCA""}}"
./data/receipts/restaurants\1151-receipt.jpg,"Collector’ s Choice Restaurant
215 Cypress Ave
onohomish WA GB290
360-568-1277

April 10, 2019 12:00pm
Ticket: 1904100085

Server: Cheryl] V
Seat: Dining: T8: |

Item Price
1 Twisted Rueben 11.691
Subtotal %i ry aor @ 11.69
1 Service Fee (-6%) ~-0. 707
Sales Tax (9. 2%) 1.14
$13.53

Total

Tip Helper:
15%=2. 03 18%=2. 44 20%=2. 1

Starting January 2th, 2019
CCR includes a 6% service charge on each
guest check.
This service charge 1s fully retained by
the company, not the servers. It will be
used 100% to provide fair wages for our
kitchen staff with equitable pay and
benefits to our entire team.
We are required by law to collect tax on
the service charge.
Please Continue Tipping your Servers.
Thank you for your continuing support.

Receive a 3% Discount for paying with
cash. —

","{""location"": ""215 Cypress Ave, Snohomish WA"", ""shop"": ""Collector's Choice Restaurant"", ""datetime"": ""04/10/19 12:00 PM"", ""items"": [{""name"": ""Twisted Rueben"", ""quantity"": 1, ""unitprice"": 11.69, ""amount"": 11.69, ""category"": ""misc""}], ""subtotal"": 11.69, ""service_fee"": -0.7, ""sales_tax"": 1.14, ""total"": 13.53}"
./data/receipts/restaurants\1152-receipt.jpg,"KALOOKI'S

03/14/2015 8:12 PM

5300

Denise

Unit Price

8.00 8.00

20,00 20.00

25.00 25.09

Bottled Wate 20
Service Charge 10%

Thank

Kalook''s
Bey Read, Blue Hille

01649 Providenciales
esoas2aa88

","{""shop"": ""Kalooki's"", ""datetime"": ""03/14/2015 8:12 PM"", ""location"": ""Bey Read, Blue Hill, 01649 Providenciales"", ""items"": [{""name"": ""Bottled Water"", ""quantity"": 1, ""unitprice"": 20.0, ""amount"": 20.0, ""category"": ""beverages""}, {""name"": ""Service Charge"", ""quantity"": 1, ""unitprice"": 5.3, ""amount"": 5.3, ""category"": ""misc""}], ""total"": 25.3}"
./data/receipts/restaurants\1153-receipt.jpg,"Gordon Ramsay Steak
Paris Las Vegas

say Steak

Check: 2042967 Table: T-35

conberto Guests: 2
2

Regular
1 Pinas Cup 14,00
2 The Orifter 28.00

6 14.00
1 Kobe Beef Slider 18.00

1 New York 63.00
J Aner Kobe Filet 79.00
1 Lobster Tail 38.00
1 Potato Puree 12.00
1 Grlld Asparagus 13.00
1 Peppercorn 6.00
1 Pepsi 6.00
1 Choc Pot De Crem 13.00

Subtotal 230.00
23.49

313.49
","{""location"": ""Paris Las Vegas"", ""shop"": ""Gordon Ramsay Steak"", ""datetime"": null, ""items"": [{""name"": ""Pinas Cup"", ""quantity"": 1, ""unitprice"": 14.0, ""amount"": 14.0, ""category"": ""beverages""}, {""name"": ""The Orifter"", ""quantity"": 2, ""unitprice"": 14.0, ""amount"": 28.0, ""category"": ""alcholic_beverages""}, {""name"": ""Kobe Beef Slider"", ""quantity"": 1, ""unitprice"": 18.0, ""amount"": 18.0, ""category"": ""chicken_and_meat""}, {""name"": ""New York"", ""quantity"": 1, ""unitprice"": 63.0, ""amount"": 63.0, ""category"": ""chicken_and_meat""}, {""name"": ""Aner Kobe Filet"", ""quantity"": 1, ""unitprice"": 79.0, ""amount"": 79.0, ""category"": ""chicken_and_meat""}, {""name"": ""Lobster Tail"", ""quantity"": 1, ""unitprice"": 38.0, ""amount"": 38.0, ""category"": ""misc""}, {""name"": ""Potato Puree"", ""quantity"": 1, ""unitprice"": 12.0, ""amount"": 12.0, ""category"": ""produce""}, {""name"": ""Grlld Asparagus"", ""quantity"": 1, ""unitprice"": 13.0, ""amount"": 13.0, ""category"": ""produce""}, {""name"": ""Peppercorn"", ""quantity"": 1, ""unitprice"": 6.0, ""amount"": 6.0, ""category"": ""condiments_and_spices""}, {""name"": ""Pepsi"", ""quantity"": 1, ""unitprice"": 6.0, ""amount"": 6.0, ""category"": ""beverages""}, {""name"": ""Choc Pot De Crem"", ""quantity"": 1, ""unitprice"": 13.0, ""amount"": 13.0, ""category"": ""snacks_and_sweets""}], ""subtotal"": 230.0, ""tax"": 23.49, ""total"": 313.49}"
./data/receipts/restaurants\1155-receipt.jpg,"Toho eS
‘arcopterreshite,Ye/oasson
$006 ace

en oie
seas ‘6Feb""19 21
1 Gor Fi Beary
1 eae FI Au Po s6
1 Onion Ring os
1 Harfeots Vert as
1 hoe Trut Cake ‘8
TLunta £3

2:51 Balance Due 129.75

Thank you for your custen.

","{""location"": ""Unknown"", ""shop"": ""Unknown"", ""datetime"": ""02/19/21"", ""items"": [{""name"": ""Gor Fi Beary"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""misc""}, {""name"": ""eae FI Au Po"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""misc""}, {""name"": ""Onion Ring"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""snacks_and_sweets""}, {""name"": ""Harfeots Vert"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""misc""}, {""name"": ""hoe Trut Cake"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""misc""}], ""total"": 129.75}"
./data/receipts/restaurants\1156-receipt.jpg,"IKEA F
TKEA MILTON
VAT

Oty Nane Total £
Nea 3.80
fn & Chips Adult 4.95
Pain - White 0.50
Wine rose 2.80
Wine red 3 80
upTotal : 12.37

Tax

","{""shop"": ""IKEA MILTON"", ""items"": [{""name"": ""Nea"", ""quantity"": 1, ""unitprice"": 3.8, ""amount"": 3.8, ""category"": ""misc""}, {""name"": ""Fish & Chips Adult"", ""quantity"": 1, ""unitprice"": 4.95, ""amount"": 4.95, ""category"": ""misc""}, {""name"": ""Pain - White"", ""quantity"": 1, ""unitprice"": 0.5, ""amount"": 0.5, ""category"": ""grains_and_bakery""}, {""name"": ""Wine rose"", ""quantity"": 1, ""unitprice"": 2.8, ""amount"": 2.8, ""category"": ""alcholic_beverages""}, {""name"": ""Wine red"", ""quantity"": 1, ""unitprice"": 3.8, ""amount"": 3.8, ""category"": ""alcholic_beverages""}], ""total"": 12.37}"
./data/receipts/restaurants\1158-receipt.jpg,"—_.
WITASU JAPANESE RESTAURANT SDN BHD
B-01, CENTRAL PLAZA,

94, JALAN SULTAN ISMAIL,
§0250 KUALA LUMPUR

TEL 03-2110 2833
(GST Rea. No : 001774428160)

Tax Invoice

Table D2
Bi 11#;VO01-201060 Odr No; 199535
Date ; 29-06-2018 19:59:15

Cashier

Qty Description

Subtotal: 709.50
Sery. Charge (10%): 70.95
GST Payable (0%): 0,00
Total: 780.45
TOTAL: 780.45
Closed: 001 29-06-2018 21:52:03
Server: AARON

VISA 780.45
= peHOEHIOI?

LIM CHAT JA

Bases
","{""location"": ""B-01, CENTRAL PLAZA, 94, JALAN SULTAN ISMAIL, 50250 KUALA LUMPUR"", ""shop"": ""WITASU JAPANESE RESTAURANT SDN BHD"", ""datetime"": ""29-06-2018 19:59:15"", ""items"": [], ""subtotal"": 709.5, ""service_charge"": 70.95, ""GST_payable"": 0.0, ""total"": 780.45, ""payment_method"": ""VISA"", ""server"": ""AARON""}"
./data/receipts/restaurants\1159-receipt.jpg,"Drive Thru Total

Change

","{""shop"": ""Unknown"", ""datetime"": ""Unknown"", ""items"": [], ""total"": 0.0}"
./data/receipts/restaurants\1160-receipt.jpg,"Angela's Pizza Restaurant
12247 Sheridan St
Cooper Cityb, FL 33026
(954) 893-2000

Server: Melina Station: 2
Order #: 4876 Dine In
Table: 1 Guests: 4
1 Sprite 2a55)
1 Chicken Caesar Salad 8.95
1 Chefs Special 19.95

> Chefs Special

Soup of Day

Bar Subtotal:
Food Subtotal:
Tax 1:

TOTAL:

>» Ticket #: 56 «

7/10/2017 9:32:06 PM
THANK YOU!

TNA

","{""location"": ""12247 Sheridan St, Cooper City, FL 33026"", ""shop"": ""Angela's Pizza Restaurant"", ""datetime"": ""7/10/2017 9:32:06 PM"", ""items"": [{""name"": ""Sprite"", ""quantity"": 1, ""unitprice"": 2.55, ""amount"": 2.55, ""category"": ""beverages""}, {""name"": ""Chicken Caesar Salad"", ""quantity"": 1, ""unitprice"": 8.95, ""amount"": 8.95, ""category"": ""produce""}, {""name"": ""Chefs Special"", ""quantity"": 1, ""unitprice"": 19.95, ""amount"": 19.95, ""category"": ""misc""}], ""total"": null}"
./data/receipts/restaurants\1161-receipt.jpg,"Sub Hash Be Be
Sales fax > 2

Check Total $ 5
Aditionatir=—
Tota’ Charge:

13% tip is 7,57
18% tip is 9,09
20% tip is 10.10
22h tip is 11.11

Sr

Thank you for Coming
Gracias por sy Visita
","{""items"": [], ""total"": 5.0, ""tips"": {""13%"": 7.57, ""18%"": 9.09, ""20%"": 10.1, ""22%"": 11.11}}"
./data/receipts/restaurants\1162-receipt.jpg,"i Lvy
“ jper

Jan 08 Kettner Blvd
gan Diego» cA 92101

1085 SABE nentennn S.

bin In

1 BUCATINI | un
1 RAVIOLO 18.9
1 BT TURNBULL NAPA 90.00
1 HALIBUT 36.00
1 YODEL 12.00
1 MILK & HONEY 10.00
1 COFFEE SM 6.00
1 GL ROUND POND SB 13.00
1 OCTOPUS 16.00
1 BEEF TARTARE 42,00

{ FINLANDIA (WELL) MARTINI 11,00
4 HALIBUT 38.00

1 SNAPPER sya
deal 309.00
aK i

09:19PH Total 24.72

333.72

","{""location"": ""Jan 08 Kettner Blvd, San Diego, CA 92101"", ""datetime"": ""Unknown time on January 8th"", ""items"": [{""name"": ""BUCATINI"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""grains_and_bakery""}, {""name"": ""RAVIOLO"", ""quantity"": 1, ""unitprice"": 18.9, ""amount"": 18.9, ""category"": ""grains_and_bakery""}, {""name"": ""BT TURNBULL NAPA"", ""quantity"": 1, ""unitprice"": 90, ""amount"": 90, ""category"": ""alcholic_beverages""}, {""name"": ""HALIBUT"", ""quantity"": 1, ""unitprice"": 36, ""amount"": 36, ""category"": ""chicken_and_meat""}, {""name"": ""YODEL"", ""quantity"": 1, ""unitprice"": 12, ""amount"": 12, ""category"": ""misc""}, {""name"": ""MILK & HONEY"", ""quantity"": 1, ""unitprice"": 10, ""amount"": 10, ""category"": ""snacks_and_sweets""}, {""name"": ""COFFEE SM"", ""quantity"": 1, ""unitprice"": 6, ""amount"": 6, ""category"": ""beverages""}, {""name"": ""GL ROUND POND SB"", ""quantity"": 1, ""unitprice"": 13, ""amount"": 13, ""category"": ""alcholic_beverages""}, {""name"": ""OCTOPUS"", ""quantity"": 1, ""unitprice"": 16, ""amount"": 16, ""category"": ""chicken_and_meat""}, {""name"": ""BEEF TARTARE"", ""quantity"": 1, ""unitprice"": 42, ""amount"": 42, ""category"": ""chicken_and_meat""}, {""name"": ""FINLANDIA (WELL) MARTINI"", ""quantity"": 1, ""unitprice"": 11, ""amount"": 11, ""category"": ""alcholic_beverages""}, {""name"": ""HALIBUT"", ""quantity"": 4, ""unitprice"": 38, ""amount"": 152, ""category"": ""chicken_and_meat""}, {""name"": ""SNAPPER"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""chicken_and_meat""}], ""total"": 333.72}"
./data/receipts/restaurants\1163-receipt.jpg,"BEN’S BAYSIDE
211-37 26th Avenue
Bayside, NY 11360.
Phone: (718)229-2967

Email: BaysideBensDeli net

0032 Table 45
JESSICA M Sv
DINING ROOM

2 DOUBLE 0)

1 past, bo
1 KNISH
1 ROUND
1 KASHE SIDE
1 COFFEE
2 WATER

Sub Total:
Tax
03/05 12:41 TOTAL:

Suggested Gratuity
GRAT 15k 5.69
RRAT 12% RRO
","{""location"": ""211-37 26th Avenue, Bayside, NY 11360"", ""phone"": ""(718)229-2967"", ""shop"": ""BEN\u2019S BAYSIDE"", ""email"": ""BaysideBensDeli.net"", ""datetime"": ""03/05 12:41"", ""items"": [{""name"": ""DOUBLE 0"", ""quantity"": 2, ""category"": ""misc""}, {""name"": ""past, bo"", ""quantity"": 1, ""category"": ""misc""}, {""name"": ""KNISH"", ""quantity"": 1, ""category"": ""snacks_and_sweets""}, {""name"": ""ROUND"", ""quantity"": 1, ""category"": ""misc""}, {""name"": ""KASHE SIDE"", ""quantity"": 1, ""category"": ""misc""}, {""name"": ""COFFEE"", ""quantity"": 1, ""category"": ""beverages""}, {""name"": ""WATER"", ""quantity"": 2, ""category"": ""beverages""}], ""suggested_gratuity"": {""15%"": 5.69, ""12%"": null}}"
./data/receipts/restaurants\1164-receipt.jpg,"ale “n

‘ey. AR

Cate

ton, NY

31) 329-1600

‘ax (631) 329-1648
Idenpearcafe..com
Aug06’15 11:01AM
Visa
XXXXKAXXXMAKTT7S,
YAIXX

083
9381
CHINO
§ Kar

d Type

C

na

Total

ignature

cording to my
eement
Custom
Copy

","{""location"": ""East Hampton, NY"", ""shop"": ""Golden Pear Cafe"", ""datetime"": ""08/06/15 11:01AM"", ""items"": [], ""total"": null}"
./data/receipts/restaurants\1165-receipt.jpg,"64.00
Buritto
livery

‘Amount: Due 117.00

‘+##Thank You For Coningtst
Hone Delivery No:600561112

","{""items"": [{""name"": ""Buritto"", ""quantity"": 1, ""unitprice"": 64.0, ""amount"": 64.0, ""category"": ""snacks_and_sweets""}], ""total"": 117.0, ""misc"": {""delivery_note"": ""Hone Delivery No:600561112""}}"
./data/receipts/restaurants\1166-receipt.jpg,"PAPPADEAU X

SEAFOOD KITCHEN

Pappadeaux Seafood Kitchen (612)
7800 Airport Blvd (HOU)
Houston, Tx 77061
(713) 847-7622

0089 Table 7 #Party 2
DANIEL 0 = SvrCk: 7 12:46 01/07/17

DINE IN

1 Side Craw Etouffee 4oz 10.98
= 1 Pan Seared Tilapia 2.29

2 Tea 5.98

Sub Total: 38.95

Tax: Slava

Sub Total: 42.16

01/07 13:29 TOTAL: 42.16

Tip Not Included

| Thank you for dining at Pappadeaux!
j 6

158
: 18%
| 20%
","{""location"": ""7800 Airport Blvd (HOU), Houston, TX 77061"", ""shop"": ""Pappadeaux Seafood Kitchen"", ""datetime"": ""01/07/17 12:46"", ""items"": [{""name"": ""Side Craw Etouffee 4oz"", ""quantity"": 1, ""unitprice"": 10.98, ""amount"": 10.98, ""category"": ""chicken_and_meat""}, {""name"": ""Pan Seared Tilapia"", ""quantity"": 1, ""unitprice"": 2.29, ""amount"": 2.29, ""category"": ""chicken_and_meat""}, {""name"": ""Tea"", ""quantity"": 2, ""unitprice"": 2.99, ""amount"": 5.98, ""category"": ""beverages""}], ""total"": 42.16}"
./data/receipts/restaurants\1167-receipt.jpg,"$3.00

$5100
$275

rourtan Sods

$33.75

","{""items"": [{""name"": ""Unknown Item"", ""quantity"": 1, ""unitprice"": 3.0, ""amount"": 3.0, ""category"": ""misc""}, {""name"": ""Unknown Item"", ""quantity"": 1, ""unitprice"": 51.0, ""amount"": 51.0, ""category"": ""misc""}, {""name"": ""Unknown Item"", ""quantity"": 1, ""unitprice"": 2.75, ""amount"": 2.75, ""category"": ""misc""}, {""name"": ""Unknown Item"", ""quantity"": 1, ""unitprice"": 33.75, ""amount"": 33.75, ""category"": ""misc""}], ""total"": 90.5}"
./data/receipts/restaurants\1168-receipt.jpg,"CARL’S JR
Restaurant 1100580
11961 Beach Blvd.
Stanton, CA 90680
(714)895-5114
9/27/2017 12:13:06 PH
Order 375719 Cashier: Alvaro I

| Box #1 0.00
1 All Star Meal #1 1,00
Db] Chbgr 0.00
Hot Dog 0.00

Baked Cookie 0.00
Lg Fries 3.00
Lg Bev Bar 3.00

SubTotal
Tax

Total
Cash
Change

To Go
Thank you for visiting!

Ticket #45
Itens in-bag(s): 4

","{""location"": ""11961 Beach Blvd., Stanton, CA 90680"", ""shop"": ""CARL'S JR"", ""datetime"": ""9/27/2017 12:13:06"", ""items"": [{""name"": ""All Star Meal #1"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""misc""}, {""name"": ""Db] Chbgr"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""chicken_and_meat""}, {""name"": ""Hot Dog"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""chicken_and_meat""}, {""name"": ""Baked Cookie"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""snacks_and_sweets""}, {""name"": ""Lg Fries"", ""quantity"": 1, ""unitprice"": 3.0, ""amount"": 3.0, ""category"": ""snacks_and_sweets""}, {""name"": ""Lg Bev Bar"", ""quantity"": 1, ""unitprice"": 3.0, ""amount"": 3.0, ""category"": ""beverages""}], ""total"": 6.0}"
./data/receipts/restaurants\1169-receipt.jpg,"Delmonico’s

#70056

3.44

46,39

be 46. 39

Not Included

raeetearerp ee
","{""shop"": ""Delmonico\u2019s"", ""items"": [{""name"": ""Unknown Item #70056"", ""quantity"": 1, ""unitprice"": 3.44, ""amount"": 3.44, ""category"": ""misc""}], ""total"": 46.39}"
./data/receipts/restaurants\1170-receipt.jpg,"Buca di Beppo
Store#0511
Universal City, CA 91608
818.509.9463

07/15/2016
7:57 PM
40020

Server: Molly
tale a

ay Dining

Iced Tea

si Tic Bread

9 Chian iti (2 614.00)
G nti

5 Antipasto Salad

premo Pizza

ee ccceetecceccceaecctcoectsccscccocoo Sd
We value your opinion.

Visit bucafeedback.com to complete

a brief survey and enter our weekly
drawing for a chance to win a

$100 digital promotional certificate.
See bucadibeppo.com/buca-feedback-rules
for Official Rules and restrictions.

—< i

U didn, -

091 257 000 051 115

Bteor, nate a Ip, DOlg
| SHEER eee asta! %
= for You
100.26 “Bara,
9.02 tooy
199,28 ""7@aaa,..
e€ Due 10928 = |

There's a
S

day

","{""location"": ""Universal City, CA 91608"", ""shop"": ""Buca di Beppo"", ""datetime"": ""07/15/2016 19:57"", ""items"": [{""name"": ""Iced Tea"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""beverages""}, {""name"": ""Sicilian Bread"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""grains_and_bakery""}, {""name"": ""Chianti"", ""quantity"": 2, ""unitprice"": 14.0, ""amount"": 28.0, ""category"": ""alcholic_beverages""}, {""name"": ""Antipasto Salad"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""produce""}, {""name"": ""Premium Pizza"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""grains_and_bakery""}], ""total"": 109.28}"
./data/receipts/restaurants\1171-receipt.jpg,"DATE AND TIME PAX TABLE
266 09/12/2012 6:14 PH 6 52
CASHIER :caSHTER

WAITER swarTeR

FRENCH FRIES

OPEN FooD

VAT NO

SREATHANK

","{""datetime"": ""09/12/2012 6:14 PM"", ""cashier"": ""CASHIER"", ""waiter"": ""WAITER"", ""items"": [{""name"": ""FRENCH FRIES"", ""quantity"": 1, ""category"": ""snacks_and_sweets""}, {""name"": ""OPEN FOOD"", ""quantity"": 1, ""category"": ""misc""}]}"
./data/receipts/restaurants\1172-receipt.jpg,"\ Station: 10

Dine In
Giests: 1

Varuss by
IL: $1.5
» Tioket #: 7 «

12/2200 11 :48:29/44
THAN

","{""location"": null, ""shop"": null, ""datetime"": ""12/22/00 11:48:29"", ""items"": [{""name"": ""Varuss by"", ""quantity"": null, ""unitprice"": 1.5, ""amount"": 1.5, ""category"": ""misc""}], ""total"": 1.5}"
./data/receipts/restaurants\1173-receipt.jpg,"Table Q#1

‘ollo Taco
dd Carnitas Taco
1 Sour Crean
1 Chihuahua Cheese

Net Total

IL Sales

MPEA Tax
Restaurant

TOTAL * ‘Siig
Food: $12.40
Be $2

n
A Robinson Hill Company
It's The ExpeRHience That Counts!
Tell us about your visit!
Wow. rob Lnisonht | 1ysa. comi/guest survey

","{""shop"": ""Taco Restaurant"", ""items"": [{""name"": ""Carnitas Taco"", ""quantity"": 1, ""unitprice"": 12.4, ""amount"": 12.4, ""category"": ""chicken_and_meat""}, {""name"": ""Sour Cream"", ""quantity"": 1, ""unitprice"": 2.0, ""amount"": 2.0, ""category"": ""condiments_and_spices""}, {""name"": ""Chihuahua Cheese"", ""quantity"": 1, ""unitprice"": 2.0, ""amount"": 2.0, ""category"": ""dairy""}], ""total"": 16.4}"
